Initial Hire Date,Date in Position,Fair Labor Standards Act (FLSA) ,Base Salary,STATE
9/23/2023,9/23/2023,Nonexempt,"42,628.86",710
4/22/2024,5/4/2024,Nonexempt,20.7,710
4/22/2024,5/4/2024,Nonexempt,20.7,710
12/30/2023,12/30/2023,Nonexempt,20.7,710
6/1/2024,6/1/2024,Nonexempt,20.7,710
2/13/2021,12/6/2021,Nonexempt,"40,687.92",710
4/7/2010,8/6/2018,Nonexempt,"48,703.44",710
11/13/2014,8/30/2021,Nonexempt,"48,897.37",710
2/23/2012,4/19/2021,Nonexempt,16.3,710
6/10/2024,8/3/2024,Nonexempt,15.53,710
1/22/2019,1/22/2019,Nonexempt,"41,231.30",710
5/20/2023,5/20/2023,Nonexempt,16.3,710
6/21/2022,4/10/2023,Nonexempt,16.3,710
6/6/2022,6/6/2022,Nonexempt,21.74,710
6/21/2022,6/21/2022,Nonexempt,"40,687.92",710
6/27/2017,4/30/2018,Nonexempt,"49,896.48",710
6/1/2024,6/1/2024,Nonexempt,15.53,710
9/9/2024,9/9/2024,Nonexempt,17.88,710
10/16/2017,2/25/2023,Exempt,"50,624.08",710
11/18/2023,11/18/2023,Nonexempt,20.7,710
10/23/2016,8/24/2024,Nonexempt,20,710
6/20/2023,8/12/2023,Nonexempt,16.3,710
3/24/2003,7/9/2007,Nonexempt,"44,707.73",710
12/3/2022,12/3/2022,Nonexempt,"47,287.75",710
6/21/2017,5/20/2023,Nonexempt,19.56,710
1/16/2024,1/16/2024,Nonexempt,"41,231.30",710
7/1/2024,7/1/2024,Nonexempt,18.5,710
3/19/2018,10/14/2019,Nonexempt,"41,774.67",710
1/28/2013,5/11/2019,Exempt,"59,532.54",710
6/8/2024,8/3/2024,Nonexempt,15.53,710
5/4/2024,5/4/2024,Nonexempt,"43,056.00",710
11/18/2023,11/18/2023,Nonexempt,15.53,710
4/6/2024,4/6/2024,Nonexempt,"44,761.06",710
4/6/2024,4/6/2024,Nonexempt,"43,056.00",710
6/8/2024,8/3/2024,Nonexempt,15.53,710
12/6/2021,12/6/2021,Exempt,"114,448.36",710
8/1/2022,8/1/2022,Exempt,"94,547.25",710
11/8/2021,10/24/2022,Nonexempt,"41,231.30",710
5/29/2013,6/19/2021,Nonexempt,21.74,710
7/27/2024,7/27/2024,Nonexempt,20,710
3/17/2014,3/17/2014,Nonexempt,"42,962.34",710
9/21/2024,9/21/2024,Nonexempt,15,710
9/23/1997,4/30/2018,Nonexempt,"41,503.50",710
7/13/2024,7/13/2024,Nonexempt,20,710
7/5/2011,7/5/2022,Nonexempt,"43,881.88",710
7/28/1998,1/2/2024,Exempt,"53,154.50",710
12/10/2012,3/1/2021,Nonexempt,"47,958.94",710
6/20/2023,8/3/2024,Nonexempt,15.53,710
9/23/2016,10/2/2023,Nonexempt,"44,759.61",710
7/23/2007,7/5/2022,Exempt,"54,719.15",710
4/6/2024,4/6/2024,Nonexempt,"40,687.92",710
5/6/2023,5/6/2023,Nonexempt,20.7,710
7/14/2005,7/27/2024,Nonexempt,"41,231.00",710
9/12/2022,9/12/2022,Nonexempt,"41,231.30",710
11/6/1998,1/23/2006,Exempt,"77,924.12",710
7/5/2022,8/12/2023,Nonexempt,16.3,710
5/9/2022,8/24/2024,Nonexempt,"41,600.00",710
12/27/2010,1/3/2023,Nonexempt,"48,348.42",710
9/12/2022,9/21/2024,Nonexempt,"42,629.00",710
12/16/2023,8/10/2024,Nonexempt,23.65,710
8/6/2001,8/6/2001,Nonexempt,"50,331.28",710
5/9/2022,5/9/2022,Nonexempt,21.74,710
8/2/2021,8/2/2021,Nonexempt,"40,687.92",710
6/21/2022,4/8/2023,Nonexempt,16.3,710
6/24/2002,6/24/2002,Nonexempt,"40,687.92",710
6/8/2024,8/3/2024,Nonexempt,15.53,710
4/8/2024,4/8/2024,Nonexempt,20.7,710
6/3/2023,6/3/2023,Nonexempt,16.3,710
6/20/2023,6/1/2024,Nonexempt,15.53,710
7/5/2022,4/8/2023,Nonexempt,16.3,710
6/21/2022,8/12/2023,Nonexempt,16.3,710
6/10/2024,8/3/2024,Nonexempt,15.53,710
5/26/1995,1/2/2024,Exempt,"65,205.00",710
6/3/2023,6/1/2024,Nonexempt,18.63,710
6/23/2014,4/24/2021,Nonexempt,16.3,710
5/2/2014,11/21/2022,Exempt,"65,942.78",710
6/20/2023,6/20/2023,Nonexempt,19.56,710
7/5/2022,10/22/2022,Nonexempt,"42,628.86",710
9/7/2024,9/7/2024,Nonexempt,17.88,710
6/18/2018,5/20/2023,Nonexempt,19.56,710
4/8/2024,4/8/2024,Nonexempt,15.53,710
7/1/2024,7/1/2024,Nonexempt,18.68,710
6/3/2024,6/3/2024,Nonexempt,17.6,710
7/27/2012,5/6/2024,Exempt,"55,686.11",710
6/19/2019,7/5/2022,Nonexempt,16.3,710
7/13/2024,7/13/2024,Nonexempt,20,710
6/3/2023,8/5/2024,Exempt,"48,000.00",710
7/1/2024,7/1/2024,Nonexempt,20,710
8/13/2018,5/22/2021,Nonexempt,21.74,710
2/10/2024,2/10/2024,Nonexempt,"40,687.92",710
3/28/2022,3/28/2022,Nonexempt,"55,372.50",710
1/31/2022,1/31/2022,Nonexempt,16.3,710
6/15/2024,6/15/2024,Nonexempt,20.7,710
2/23/2016,8/5/2019,Exempt,"80,557.55",710
7/1/2024,7/1/2024,Nonexempt,20,710
1/2/2024,1/2/2024,Nonexempt,20.7,710
7/1/2023,7/1/2023,Nonexempt,15.53,710
6/15/2024,6/15/2024,Nonexempt,20.7,710
2/6/2017,10/28/2019,Nonexempt,"41,774.67",710
8/29/2022,8/29/2022,Nonexempt,16.3,710
5/15/2017,8/1/2022,Nonexempt,16.3,710
5/20/2023,5/20/2023,Nonexempt,"42,628.86",710
5/20/2023,5/20/2023,Nonexempt,16.3,710
3/23/2024,3/23/2024,Nonexempt,20.7,710
8/10/2024,8/10/2024,Nonexempt,18.35,710
7/31/2008,6/3/2023,Nonexempt,16.3,710
5/14/2018,5/14/2018,Exempt,"94,370.11",710
7/5/2022,7/5/2022,Exempt,"53,155.12",710
7/17/2017,4/22/2024,Nonexempt,"42,628.86",710
4/8/2024,4/8/2024,Nonexempt,"41,503.50",710
6/20/2023,6/20/2023,Nonexempt,21.74,710
1/28/2019,7/1/2020,Exempt,"70,310.66",710
6/1/2024,6/1/2024,Nonexempt,15.53,710
8/24/2024,8/24/2024,Nonexempt,"44,370.72",710
2/24/2024,2/24/2024,Nonexempt,"40,687.92",710
4/9/2003,3/23/2004,Nonexempt,"41,231.30",710
8/3/2015,8/3/2015,Nonexempt,"40,687.92",710
5/9/2022,7/27/2024,Nonexempt,"41,231.00",710
1/12/1998,4/19/2021,Nonexempt,16.3,710
6/16/2009,4/24/2021,Nonexempt,16.3,710
11/19/2022,11/19/2022,Nonexempt,"41,231.30",710
3/27/2006,4/10/2021,Nonexempt,"45,203.99",710
6/20/2023,3/9/2024,Nonexempt,15.53,710
5/23/2022,5/23/2022,Nonexempt,21.74,710
7/17/2021,7/17/2021,Nonexempt,16.3,710
6/8/1999,7/22/2019,Nonexempt,"57,199.19",710
6/20/2023,8/12/2023,Nonexempt,16.3,710
10/12/1987,9/25/1997,Exempt,"65,470.54",710
1/3/2022,1/3/2022,Exempt,"54,719.15",710
3/28/2022,2/13/2023,Nonexempt,"41,774.67",710
7/6/2019,7/6/2019,Exempt,"70,311.17",710
10/23/1996,3/23/1999,Nonexempt,"53,141.81",710
1/2/2024,1/2/2024,Nonexempt,20.7,710
6/13/2024,6/13/2024,Nonexempt,20.7,710
10/15/1984,4/9/2012,Exempt,"63,874.20",710
6/13/2015,7/5/2022,Nonexempt,16.3,710
10/8/2009,12/22/2014,Nonexempt,"42,962.34",710
6/20/2023,8/12/2023,Nonexempt,16.3,710
6/6/2022,6/6/2022,Nonexempt,21.74,710
7/8/2009,8/10/2024,Nonexempt,23.65,710
6/16/2006,5/6/2023,Nonexempt,20.7,710
6/3/2023,6/3/2023,Nonexempt,20.7,710
6/3/2023,6/3/2023,Nonexempt,20.7,710
6/3/2023,6/3/2023,Nonexempt,"43,881.88",710
9/15/2014,6/19/2021,Nonexempt,"48,709.97",710
6/19/2019,4/10/2023,Nonexempt,16.3,710
8/15/2022,7/1/2024,Nonexempt,"40,688.00",710
11/8/1997,9/23/2015,Exempt,"51,912.42",710
7/9/2013,9/12/2022,Nonexempt,16.3,710
7/26/2021,7/26/2021,Nonexempt,"46,865.61",710
7/5/2022,8/3/2024,Nonexempt,15.53,710
9/21/2024,9/21/2024,Nonexempt,20,710
2/14/2022,2/14/2022,Nonexempt,21.74,710
5/4/2024,5/4/2024,Nonexempt,"41,231.30",710
9/8/1997,4/24/2021,Nonexempt,16.3,710
1/3/2022,7/5/2022,Nonexempt,"41,231.30",710
2/5/2018,5/18/2024,Exempt,"109,233.90",710
6/3/2024,6/3/2024,Nonexempt,"41,231.30",710
9/10/2011,10/17/2021,Exempt,"99,231.94",710
7/8/2005,2/14/2022,Exempt,"65,942.96",710
11/4/2023,11/4/2023,Nonexempt,"41,231.30",710
5/4/2024,5/4/2024,Nonexempt,"40,960.12",710
7/5/2022,11/18/2023,Nonexempt,16.3,710
6/21/2022,6/21/2022,Nonexempt,16.3,710
12/15/2014,11/20/2023,Nonexempt,"41,231.30",710
6/29/2009,8/30/2021,Exempt,"56,159.76",710
6/26/1978,12/8/1996,Exempt,"75,771.47",710
3/25/2023,3/25/2023,Nonexempt,"40,687.92",710
2/27/2021,12/18/2023,Nonexempt,"40,687.92",710
12/20/2021,12/20/2021,Nonexempt,"40,687.92",710
2/29/2012,4/29/2024,Nonexempt,"42,628.86",710
8/2/2021,2/27/2023,Nonexempt,"41,503.50",710
5/23/2022,5/23/2022,Nonexempt,21.74,710
6/3/2023,6/3/2023,Nonexempt,"43,056.00",710
4/7/1997,9/12/2022,Nonexempt,21.74,710
5/14/2012,10/24/2016,Exempt,"66,154.62",710
5/2/2005,7/8/2015,Exempt,"77,861.58",710
6/15/2024,6/15/2024,Nonexempt,20.7,710
4/24/2017,10/28/2019,Nonexempt,"41,774.67",710
6/13/2015,7/5/2022,Exempt,"54,719.15",710
8/13/2018,6/20/2023,Nonexempt,21.74,710
8/2/1995,5/15/1996,Exempt,"62,315.50",710
2/1/2020,2/1/2020,Exempt,"76,395.81",710
5/4/2024,5/4/2024,Nonexempt,"43,056.00",710
11/19/2022,11/19/2022,Nonexempt,21.74,710
5/20/2023,5/20/2023,Nonexempt,16.3,710
6/20/2023,8/12/2023,Nonexempt,16.3,710
6/3/2024,6/3/2024,Nonexempt,18.63,710
6/23/1999,2/18/2020,Nonexempt,"48,703.44",710
7/6/2020,7/6/2020,Exempt,"93,150.00",710
6/22/2019,5/9/2022,Nonexempt,"40,687.92",710
1/25/2016,1/25/2016,Nonexempt,"41,231.30",710
7/6/2021,10/22/2022,Nonexempt,"42,628.86",710
9/24/2022,9/24/2022,Nonexempt,"40,687.92",710
10/28/2019,12/5/2022,Exempt,"76,395.81",710
6/19/2021,6/19/2021,Nonexempt,16.3,710
8/8/1997,6/1/2024,Nonexempt,15.53,710
10/5/2024,10/5/2024,Exempt,"65,332.00",710
5/8/2021,8/24/2024,Nonexempt,"44,370.72",710
2/24/2024,2/24/2024,Nonexempt,"41,231.30",710
1/31/2022,1/31/2022,Nonexempt,"41,503.50",710
1/8/2018,5/9/2022,Nonexempt,"40,960.13",710
2/27/2021,7/6/2021,Nonexempt,"41,503.50",710
6/1/2024,6/1/2024,Nonexempt,"43,056.00",710
12/6/2021,12/6/2021,Nonexempt,"40,687.92",710
9/19/2006,6/19/2021,Nonexempt,17.66,710
7/1/2023,7/1/2023,Nonexempt,20.7,710
9/24/2022,9/24/2022,Nonexempt,"40,687.92",710
6/1/1987,5/15/1996,Exempt,"87,873.69",710
4/27/2019,8/30/2021,Nonexempt,"41,503.50",710
5/23/2005,6/19/2021,Exempt,"77,923.72",710
6/8/2004,5/23/2006,Nonexempt,"49,103.73",710
6/3/2023,6/3/2023,Nonexempt,16.3,710
4/6/2024,4/6/2024,Nonexempt,"42,628.86",710
6/8/2024,8/3/2024,Nonexempt,15.53,710
5/4/2024,5/4/2024,Nonexempt,"40,687.92",710
6/20/2023,6/20/2023,Nonexempt,20.7,710
8/15/2022,8/15/2022,Nonexempt,"40,687.92",710
12/16/2023,12/16/2023,Exempt,"82,800.00",710
7/27/2015,6/10/2019,Exempt,"149,767.61",710
7/5/2022,2/12/2024,Nonexempt,"42,628.86",710
3/17/2000,3/9/2024,Exempt,"50,624.05",710
6/8/2024,8/3/2024,Nonexempt,15.53,710
5/18/2024,5/18/2024,Nonexempt,15.53,710
7/13/2024,7/13/2024,Nonexempt,20,710
11/19/2022,11/19/2022,Nonexempt,16.3,710
6/14/2001,12/19/2016,Exempt,"67,275.00",710
10/12/2019,2/3/2020,Nonexempt,"41,231.30",710
4/8/2024,4/8/2024,Nonexempt,15.53,710
7/1/2024,7/1/2024,Nonexempt,"46,000.00",710
6/20/2018,7/19/2021,Nonexempt,16.3,710
6/21/2022,4/10/2023,Nonexempt,16.3,710
5/4/2024,5/4/2024,Nonexempt,"40,687.92",710
1/16/2024,1/16/2024,Nonexempt,"40,687.92",710
7/6/2012,2/24/2024,Nonexempt,"41,774.67",710
8/25/2004,4/19/2021,Nonexempt,16.3,710
9/17/1990,2/24/1997,Nonexempt,"55,832.91",710
6/20/2023,8/12/2023,Nonexempt,16.3,710
2/14/2022,2/14/2022,Nonexempt,"40,687.92",710
2/1/2020,2/1/2020,Exempt,"76,395.81",710
10/8/2022,4/6/2024,Nonexempt,"40,687.92",710
6/20/2023,8/3/2024,Nonexempt,15.53,710
6/20/2023,8/12/2023,Nonexempt,16.3,710
11/29/2021,11/29/2021,Nonexempt,"40,687.92",710
4/7/2024,4/7/2024,Nonexempt,15.53,710
3/23/2016,11/8/2021,Nonexempt,"55,152.18",710
4/9/2012,8/27/2022,Nonexempt,"41,774.67",710
7/9/2018,8/17/2019,Nonexempt,"41,503.50",710
6/20/2023,8/12/2023,Nonexempt,16.3,710
1/23/2000,6/28/2021,Exempt,"106,121.14",710
6/20/2023,8/3/2024,Nonexempt,15.53,710
10/14/1996,8/2/2011,Exempt,"60,671.60",710
7/6/2006,6/15/2024,Nonexempt,20.7,710
1/2/2013,5/20/2023,Nonexempt,16.3,710
6/20/2018,4/10/2023,Nonexempt,16.3,710
6/15/2024,6/15/2024,Nonexempt,20.7,710
6/20/2023,8/12/2023,Nonexempt,16.3,710
8/15/2022,8/15/2022,Nonexempt,"41,774.67",710
2/19/2019,2/18/2020,Nonexempt,"41,503.50",710
6/2/2004,5/5/2014,Exempt,"59,641.01",710
6/9/2003,2/8/2021,Exempt,"76,395.81",710
6/20/2023,8/12/2023,Nonexempt,16.3,710
12/4/2006,12/4/2006,Exempt,"178,302.56",710
4/8/2024,4/8/2024,Nonexempt,20.7,710
6/21/2022,5/20/2023,Nonexempt,"42,628.86",710
2/17/2012,6/15/2024,Nonexempt,15.53,710
8/24/2024,8/24/2024,Nonexempt,17.88,710
8/10/2024,8/10/2024,Nonexempt,"42,629.00",710
6/8/2024,8/3/2024,Nonexempt,15.53,710
7/16/2012,6/5/2021,Exempt,"57,844.56",710
8/28/1995,7/22/2019,Exempt,"58,826.42",710
7/13/2024,7/13/2024,Nonexempt,17.88,710
10/12/2019,1/16/2024,Exempt,"53,154.50",710
6/8/2024,8/3/2024,Nonexempt,15.53,710
6/21/2022,8/12/2023,Nonexempt,16.3,710
9/24/2022,9/24/2022,Nonexempt,"40,687.92",710
6/8/2024,8/3/2024,Nonexempt,15.53,710
7/29/2023,7/27/2024,Nonexempt,"40,688.00",710
11/26/2012,6/3/2023,Nonexempt,21.74,710
6/18/2007,11/8/2021,Nonexempt,"41,774.67",710
7/8/2014,11/25/2019,Exempt,"114,448.90",710
3/25/2023,3/25/2023,Nonexempt,"40,687.92",710
2/1/2020,5/4/2024,Exempt,"59,512.50",710
5/20/2023,6/1/2024,Nonexempt,"41,774.67",710
5/26/1998,6/14/2021,Exempt,"57,844.56",710
7/29/2023,5/6/2024,Nonexempt,"51,246.99",710
6/16/2016,2/10/2024,Nonexempt,20.7,710
7/13/2024,7/13/2024,Nonexempt,20,710
9/9/2023,9/9/2023,Nonexempt,17.08,710
11/8/2021,9/11/2023,Nonexempt,"41,774.67",710
6/21/2022,9/9/2023,Nonexempt,16.3,710
10/25/2021,10/25/2021,Nonexempt,"40,687.92",710
6/14/2004,6/3/2023,Nonexempt,16.3,710
6/10/2024,8/3/2024,Nonexempt,15.53,710
1/13/1997,4/19/2021,Nonexempt,16.3,710
9/7/2024,9/7/2024,Nonexempt,15,710
7/5/2011,5/20/2023,Nonexempt,16.3,710
12/3/2022,8/14/2023,Nonexempt,"44,260.02",710
4/22/2023,4/22/2023,Nonexempt,"43,577.59",710
12/2/2023,12/2/2023,Nonexempt,"44,260.02",710
12/6/2021,11/5/2022,Nonexempt,"41,774.67",710
8/15/2022,7/27/2024,Nonexempt,"41,775.00",710
8/23/2007,2/3/2020,Nonexempt,"41,774.67",710
12/13/2021,12/13/2021,Nonexempt,16.3,710
11/8/2016,11/8/2016,Nonexempt,"42,962.34",710
4/24/2021,1/29/2022,Nonexempt,"41,503.50",710
10/11/2021,3/28/2022,Nonexempt,"41,231.30",710
7/13/2024,7/13/2024,Nonexempt,17.88,710
1/30/1989,5/15/1996,Nonexempt,"60,124.44",710
10/2/2006,7/6/2021,Nonexempt,16.3,710
8/10/2000,11/4/2022,Nonexempt,"50,912.85",710
5/11/2019,9/12/2022,Nonexempt,17.66,710
3/14/2020,3/1/2021,Nonexempt,"41,774.67",710
7/1/2024,7/1/2024,Nonexempt,15,710
6/19/2019,4/8/2024,Nonexempt,15.53,710
3/4/2019,9/13/2021,Nonexempt,"41,774.67",710
6/10/2024,8/10/2024,Nonexempt,15.53,710
1/27/2024,1/27/2024,Nonexempt,"42,628.86",710
10/23/2015,3/28/2022,Nonexempt,"41,774.67",710
6/29/2009,8/2/2021,Nonexempt,16.3,710
4/25/2022,5/6/2024,Nonexempt,"42,628.86",710
10/8/2001,10/8/2015,Nonexempt,"42,244.20",710
11/1/1993,6/17/2024,Exempt,"73,618.52",710
5/18/2024,5/18/2024,Exempt,"55,972.80",710
1/25/2016,4/27/2019,Nonexempt,"54,601.43",710
11/7/2011,11/7/2011,Nonexempt,"59,699.84",710
8/1/2022,5/18/2024,Nonexempt,"52,157.59",710
4/22/2023,4/22/2023,Nonexempt,"50,624.96",710
3/9/1992,4/8/2013,Nonexempt,"45,520.31",710
3/8/2016,1/30/2021,Exempt,"65,953.31",710
4/6/2024,4/6/2024,Nonexempt,"49,022.78",710
3/23/2024,3/23/2024,Nonexempt,"44,759.61",710
1/28/1985,6/23/2018,Exempt,"101,326.36",710
6/20/2023,6/20/2023,Nonexempt,"42,628.86",710
2/1/2023,6/1/2024,Nonexempt,"58,125.60",710
1/17/1996,3/21/2007,Nonexempt,"62,078.27",710
2/20/2018,2/20/2018,Nonexempt,"50,624.96",710
12/8/1998,3/13/2017,Exempt,"76,833.23",710
3/25/2023,3/25/2023,Nonexempt,"50,624.96",710
10/25/2021,1/3/2023,Nonexempt,"55,512.23",710
9/2/1986,4/8/2013,Nonexempt,"47,825.82",710
9/16/2013,9/16/2013,Nonexempt,"50,624.96",710
1/3/2023,8/12/2024,Nonexempt,"43,654.53",710
1/15/2014,1/3/2023,Nonexempt,"54,626.27",710
6/21/2022,6/21/2022,Nonexempt,"54,601.43",710
6/20/2023,6/20/2023,Nonexempt,"50,624.95",710
1/8/1997,9/23/2013,Exempt,"72,119.84",710
9/4/1979,9/23/2013,Exempt,"90,070.88",710
12/21/2001,7/1/2013,Exempt,"55,684.19",710
2/28/2011,1/22/2019,Nonexempt,"54,601.43",710
2/18/2020,12/19/2022,Nonexempt,"54,601.43",710
11/4/2023,11/4/2023,Exempt,"108,675.00",710
3/14/2000,3/14/2000,Nonexempt,"60,564.06",710
10/12/2019,6/6/2022,Nonexempt,"54,601.43",710
3/6/2006,9/30/2019,Exempt,"64,296.27",710
3/9/2024,3/9/2024,Nonexempt,"44,759.61",710
8/15/2022,12/17/2022,Nonexempt,"54,601.43",710
2/13/1995,10/8/1996,Nonexempt,"60,564.06",710
8/12/2013,6/28/2021,Nonexempt,"50,624.96",710
4/10/2017,5/23/2022,Nonexempt,"59,930.64",710
8/18/2014,9/8/2016,Nonexempt,"57,845.12",710
2/16/2021,6/6/2022,Nonexempt,"54,601.43",710
7/5/2022,12/19/2022,Nonexempt,"54,601.43",710
7/3/2006,11/22/2021,Exempt,"102,926.09",710
4/20/2024,4/20/2024,Exempt,"64,170.00",710
8/4/2021,6/3/2023,Nonexempt,"52,707.38",710
5/23/2016,3/14/2020,Nonexempt,"50,715.00",710
7/18/2022,7/18/2022,Exempt,"99,981.00",710
6/1/1986,7/1/2016,Exempt,"112,392.29",710
1/16/2001,7/1/2015,Exempt,"85,538.35",710
2/4/2019,2/4/2019,Nonexempt,"53,164.85",710
6/16/1997,7/1/2018,Exempt,"146,736.37",710
9/19/2011,10/21/2023,Nonexempt,"43,056.00",710
9/15/1997,9/15/1997,Nonexempt,"52,200.50",710
9/25/2013,6/24/2024,Exempt,"72,450.00",710
1/25/1999,1/25/1999,Nonexempt,"64,745.96",710
2/25/2023,7/1/2024,Nonexempt,"47,817.00",710
2/20/2018,2/20/2018,Exempt,"65,139.80",710
7/18/2005,11/18/2023,Nonexempt,"46,588.80",710
10/26/2009,10/26/2009,Exempt,"79,497.94",710
7/28/2008,6/29/2020,Exempt,"117,789.57",710
5/23/2005,8/3/2020,Exempt,"84,792.00",710
8/7/2008,1/19/2019,Exempt,"61,414.42",710
11/7/2022,11/7/2022,Exempt,"81,288.00",710
9/21/2020,9/21/2020,Exempt,"95,138.44",710
3/5/2018,4/1/2019,Nonexempt,"68,010.00",710
11/12/2003,1/2/2021,Exempt,"82,742.00",710
7/5/2017,7/5/2017,Exempt,"170,952.67",710
3/28/2020,3/28/2020,Nonexempt,"56,437.10",710
8/17/2009,12/1/2013,Exempt,"88,400.59",710
8/23/2001,9/3/2019,Nonexempt,"54,601.58",710
9/3/2019,9/3/2019,Nonexempt,"66,229.65",710
1/4/2020,1/4/2020,Exempt,"68,172.91",710
7/5/2017,7/5/2017,Nonexempt,"67,613.45",710
5/1/1998,5/1/1998,Nonexempt,"94,967.82",710
6/3/2023,6/3/2023,Nonexempt,"47,816.99",710
11/18/2023,11/18/2023,Nonexempt,"46,588.80",710
10/15/2013,10/15/2013,Nonexempt,"64,373.64",710
1/2/2007,12/1/2011,Exempt,"93,478.97",710
3/11/2013,9/11/2018,Exempt,"150,440.98",710
2/19/2019,2/19/2019,Exempt,"65,000.00",710
10/18/1999,10/8/2014,Exempt,"120,577.50",710
1/17/2022,7/13/2024,Exempt,"60,000.00",710
1/22/2018,8/26/2023,Exempt,"89,527.50",710
4/16/2018,4/16/2018,Exempt,"90,350.20",710
5/17/2005,8/3/2020,Exempt,"109,707.93",710
10/26/2015,11/26/2018,Exempt,"97,029.13",710
7/10/2000,11/26/2018,Exempt,"99,877.50",710
3/8/2016,6/4/2022,Exempt,"101,057.40",710
8/16/2021,8/16/2021,Nonexempt,22.3,710
9/23/2023,9/23/2023,Nonexempt,19.92,710
2/8/2006,1/2/2014,Exempt,"100,960.11",710
7/15/2023,7/15/2023,Nonexempt,19.92,710
9/23/2023,9/23/2023,Nonexempt,20.23,710
6/26/2006,5/1/2017,Nonexempt,19.56,710
5/28/2019,3/27/2023,Nonexempt,27.56,710
11/26/2007,1/1/2022,Exempt,"64,022.00",710
3/23/2024,3/23/2024,Exempt,"67,275.00",710
6/20/2023,6/20/2023,Nonexempt,19.92,710
6/9/2014,8/13/2022,Exempt,"68,440.41",710
10/22/2022,10/22/2022,Nonexempt,"42,721.70",710
11/8/2005,3/11/2023,Exempt,"68,260.32",710
2/9/2009,3/25/2023,Exempt,"60,530.94",710
2/8/2008,3/26/2022,Exempt,"62,210.75",710
11/23/1997,8/12/2023,Exempt,"65,417.54",710
10/3/2017,4/1/2021,Exempt,"211,043.31",710
12/21/1990,6/5/2021,Exempt,"130,302.36",710
3/8/2016,1/1/2022,Exempt,"107,035.56",710
12/8/2001,7/31/2021,Nonexempt,28.57,710
8/15/2022,9/23/2023,Nonexempt,20.23,710
11/12/2019,3/27/2023,Nonexempt,26.52,710
11/1/1994,11/7/2015,Exempt,"87,887.03",710
9/30/2002,3/25/2023,Nonexempt,28.6,710
11/1/1989,10/23/2001,Exempt,"84,724.56",710
10/8/2003,3/17/2014,Exempt,"115,020.44",710
1/21/2003,10/15/2018,Exempt,"66,557.75",710
10/12/2003,3/28/2022,Nonexempt,29.85,710
4/15/1998,8/13/2022,Exempt,"72,450.00",710
4/24/2021,6/17/2023,Nonexempt,24.59,710
1/11/1999,5/23/2000,Nonexempt,26.32,710
10/23/1996,4/1/2017,Exempt,"82,469.84",710
12/5/2012,11/21/2013,Exempt,"69,145.29",710
11/21/2016,8/15/2022,Nonexempt,22.19,710
9/8/2015,1/2/2024,Nonexempt,28.93,710
1/2/2024,3/2/2024,Nonexempt,19.56,710
9/23/1999,4/1/2017,Nonexempt,32.31,710
1/16/1989,3/27/2014,Exempt,"114,734.30",710
4/30/2018,4/30/2018,Nonexempt,24.54,710
5/2/2014,10/1/2018,Exempt,"63,709.00",710
2/8/2021,2/8/2021,Nonexempt,24.54,710
10/17/2005,8/23/2012,Exempt,"73,122.75",710
2/20/2018,9/2/2019,Nonexempt,23.37,710
12/1/1986,5/1/2017,Exempt,"140,786.13",710
10/8/1995,5/21/2013,Exempt,"58,866.66",710
10/7/1991,6/23/2003,Nonexempt,22.13,710
1/4/2020,1/4/2020,Nonexempt,23.04,710
7/23/1998,1/2/2024,Nonexempt,"56,128.05",710
4/16/2018,4/16/2018,Nonexempt,20.86,710
3/1/2017,8/15/2022,Nonexempt,22.19,710
2/26/1973,5/15/2017,Exempt,"73,555.87",710
1/2/2024,1/2/2024,Nonexempt,19.56,710
4/16/2018,4/16/2018,Nonexempt,22.05,710
7/1/1996,1/1/2018,Exempt,"211,416.21",710
5/1/2000,6/23/2003,Nonexempt,27.07,710
1/2/2024,1/2/2024,Nonexempt,19.56,710
8/22/2016,8/22/2016,Nonexempt,27.34,710
8/15/2022,8/15/2022,Nonexempt,19.56,710
5/17/2021,5/17/2021,Nonexempt,24.54,710
4/7/2014,4/7/2014,Exempt,"92,998.89",710
6/22/2006,3/9/2024,Nonexempt,19.56,710
7/12/2021,7/12/2021,Nonexempt,23.04,710
8/24/2019,7/6/2021,Nonexempt,25.26,710
1/31/2022,1/31/2022,Nonexempt,21.45,710
6/10/2008,9/9/2019,Nonexempt,28.76,710
2/16/2017,3/23/2024,Nonexempt,28.11,710
9/13/2004,5/1/2021,Exempt,"96,565.97",710
5/21/2018,7/30/2024,Exempt,"72,169.59",710
11/17/2008,3/9/2019,Nonexempt,26.65,710
4/4/2013,6/1/2017,Nonexempt,26.79,710
11/18/2023,11/18/2023,Nonexempt,21.45,710
11/23/1994,11/22/2004,Exempt,"103,730.38",710
8/2/2010,8/2/2010,Exempt,"119,089.29",710
3/31/2014,8/13/2018,Nonexempt,29.16,710
9/11/2012,12/3/2018,Nonexempt,29.17,710
5/14/2007,4/23/2018,Exempt,"74,580.57",710
3/8/2004,7/1/2008,Nonexempt,29.03,710
3/29/1999,2/16/2018,Exempt,"103,568.36",710
5/17/1977,6/23/2004,Exempt,"65,970.25",710
11/30/2006,2/6/2018,Nonexempt,26.63,710
1/15/1994,1/1/2004,Exempt,"211,817.90",710
12/18/2006,3/25/2016,Nonexempt,25.64,710
5/16/1996,1/1/2004,Exempt,"172,788.97",710
7/17/2021,7/17/2021,Nonexempt,22.77,710
